review,summary,stars,label,sentimiento
"Me habían dicho que si no consideraba Brokeback Mountain una historia de amor, no me gustaría Deseando amar. Antes de esta sentencia categórica y agorera, alguien con quien coincido (sorprendentemente) en gustos cinematográficos, me recomendó esta película fervientemente. Ya tenía en mente ver alguna del tan venerado Wong Kar Wai, pero su entusiasmo (y porque me suelo fiar de su opinión) consiguió que le diera cierta preferencia.Pues ni para uno ni para otro.Deseando amar es un juego del director. En un principio, la precisión de la puesta en escena, la presentación de personajes y las bases sobre las que va a hacer girar la historia son puestas sobre la mesa de forma ejemplar, pero hasta el minuto 28 la película es confusa y da muchas vueltas sin dar pistas. A partir de una cena, el film se vuelve sutil y de gran emoción: jugar a amar, reconstruir un amor, interpretar secuencias de una relación de la que no se avisó y en la que hubo dos víctimas que se han unido. Ambos viven un amor provocado por una infidelidad. Pero tienen en mente no ser como los adúlteros que les han unido. Eso será un problema. Tan grande como el amor que se profesan.Puedo entender que esta película sea de esos films que odies o adores. Y de los que convierten a un director en uno de culto o un autor en toda regla. Yo me quedo en el medio y no pretendo ensalzar ni hundir ni a la película ni al director con permiso de ambas recomendaciones (a las que les encantó el film). No me gustaron nada los tics del director, metiendo fundidos a negro cada dos por tres, realizando barridos en una secuencia íntima, metiendo momentos musicales algunas veces sin sentido y que recordaban a momentos ""El Corte Inglés""? Tics de estilo que me despegaron mucho de lo que narraba.¿A su favor? Es una historia de amor tardía, accidental y prohibida. Mejor dicho, autoprohibida, que puede ser la mayor dificultad a la que te puedes encontrar.Si me tengo que quedar con algo del film es la frase del personaje femenino: ""Prestando atención te das cuenta de las cosas."" Por eso algunos no notamos muchas, aunque llevemos gafas.","Una historia de amor tardía, accidental y prohibida. Mejor dicho, autoprohibida, que puede ser la mayor dificultad a la que te puedes encontrar.",1,0,negativo
"En las películas de David Lynch hay siempre un desajuste moral, una especie de disonancia que, en casos extremos, obsequia al espectador avezado con un espectáculo grandioso de perversión, de retorcimiento, pero Lynch nunca cae en lo chabacano, jamás se permite la licenciosa gratuidad de consentir frivolidades, sentimientos de naturaleza plana: todo en él propende a lo convulso, todo se escora estruondosamente a la anomalía. Ahí reside su singularidad y su voz incuestionable en el cine de los últimos casi treinta años.Su periplo como director es un viaje azaroso a lo tenebroso del alma humana, un recorrido minucioso por el vicio, por el pecado, por la soledad y por la angustia: como un Tom Waits que se acodara en la barra de un bar y cantara/contara las broncas del cuerpo, los espasmos del alma y las tinieblas del corazón.Nadie como Lynch para transmitir ambientes, sensaciones, colores: ""El mundo es extraño"", dice un personaje de Terciopelo azul y no se nos va de la cabeza la oreja cortada en el césped, como premonición de lo que va a continuar, todo ese desfile de personajes al borde de la locura o locos en posesión de una conciencia exacta de su desatino.Siempre que Lynch tenga control sobre el proceso final de su trabajo, hay que esperar productos de mucha altura o de mucha hondura, cine auténtico, visceral, entregado desde su vértigo. Eso pasó con Terciopelo azul.Lynch venía de hacer Dune, que fue un desastre enorme. Dino de Laurentiis, el productor, juró no volver a contar con un alucinado, según dijo en prensa y David juró no contar con un hombre de miras tan cortas, aunque probablemente ninguno de los dos se expresó con esta dulzura semántica. Todo fue mentira: volvieron a verse en esta cinta y el productor decidió asumir su error en Dune y dar al director carta blanca para hacer la película que quisiese. Afortunadamente. Una cámara sinuosa recorre el confort de una confortable calle de viviendas familiares. Estamos en Lumbort, un pueblo maderero que parece pintado para que Lynch lo refunda con su paleta de colores. Todo es seguridad, plácida seguridad. La oreja humana en la hierba del jardín, al tiempo que Bobby Vinton desgrana la inmortal Blue velvet, nos devuelve al cerebro de Lynch, a su iconografía rupturista, a su pacto con lo retorcido. Un anciano tiene lo que parece un infarto: la obstrucción de su manguera es el colapso de su corazón en una toma genial de concisión gráfica.Jeffrey ( Kyle MacLachlan ) comienza aquí a penetrar en el infierno mismo. Él será el conductor de ese infierno compartido que hace que su mundo perfecto de novia estable ( la aquí estupenda Laura Dern ) se tambalee al entrar en un mundo canalla de sadomasoquismo, cabaret y luz de puticlub que encarnan Dorothy Vallens ( Isabella Rossellini ) y Frank Booth ( Dennis Hopper ), cantante de club y enloquecido traficante de drogas, respectivamente. Jeffrey es el voyeur asombrado de lo que, pero incapaz de mirar hacia otro lado. Su ojo es el nuestro: su asombro, el nuestro. Jeffrey, sin quererlo del todo, se inviste de investigador de lo real: escruta lo visible para encontrar lo cercenado, las orejas en la hierba, lo que no debe estar, pero aparece.El tono enfermizo del color, el arriesgado uso de la música, que en todo momento dirige la escala de sentimientos que van adquiriendo, conforme la oscura trama avanza, todos los protagonistas. Luego Tarantino o Scorsese han usado con igual talento el score, la banda sonora, pero aquí el manejo de las canciones es magistral. Lo que cuenta Terciopelo azul es la máscara de la América idílica, su fracaso, el endulzado envoltorio y la bilis fluyendo como un veneno debajo, aunque Lynch nos da una lección inmejorable de cómo contar una historia ( un secuestro, digamos ) y asumir, como espectadores embaucados, que la historia no podía haber sido contada de otra manera. Eso creo yo que es la magia de un director. Y Lynch lo es ( al menos aquí ) en grado muy sumo.Y tiene uno de los mejores finales que yo haya visto: un regreso brusco al lugar de donde partimos, una negación a la tremenda de todo lo que hemos visto. Como si Tom Waits se rebajase a contarnos el numen que lo ilumina y nos confesase, entre bourbon y calada de cigarro, aunque diga que no bebe y que ya fuma, todos los secretos de su corazón salvaje, podrido y único. Y los pájaros trinan y el mundo sigue girando a pesar de que hemos asistido a una sesión golfa de maligna belleza. El mundo es extraño.","Lynch nos da una lección inmejorable de cómo contar una historia . Terciopelo azul es Thriller de autor, radiografía sagaz de la América idílica, espasmo del alma.",4,1,positivo
"Realmente, es tal mi decepción y mi desconcierto tras ver anoche World Trade Center, de Oliver Stone, que no sé por donde empezar a narrar los múltiples motivos.Antes que nada, para los que no la hayáis visto todavía os recomendaría que no siguierais leyendo este post, en primer lugar porque puede caer algún que otro spoiler (aunque lo que pasa en la historia ya se sabe antes de empezar) y después porque si viéndola sin prejuicios ya resulta insoportable, no quiero pensar como puede resultar teniendo en mente alguna ligera idea negativa.Tengo que reconocer que la primera media hora de World Trade Center (la misma que entusiasmó en Cannes) es espectacular, reflejando el desconcierto generalizado, y la falta de información y recursos de que disponían las fuerzas del orden, que nunca hubieran podido imaginar que en una ciudad como Nueva York ocurriera una atrocidad así.Aunque ya empieza a vislumbrarse un aparente distanciamiento progresivo de los hechos, para centrarse en los personajes protagonistas, que quedan enterrados bajo los escombros del edificio. Y cuando digo aparente distanciamiento, no es por casualidad, ya que en la película se omiten datos tan relevantes como quién realizó el atentado, bajo el pretexto de narrar únicamente lo ocurrido a los policías, pero no faltan las imágenes televisivas de Bush proclamando que nadie podrá con ellos, ni otras frases protagonizadas por un marine (que comentaré más ampliamente), que son de vergüenza ajena.Ya tenemos a los héroes enterrados, sus familias sospechando que no van a volver a verlos, y a partir de aquí, la película se limita a mostrar un tiempo a unos, un tiempo a otros, lo justo para que no te duermas con ninguna de las situaciones, tan repetitivas, y aburridas, que uno llega a sentirse culpable de terminar bostezando ante unos acontecimientos que en realidad fueron tan terribles.No dudo de la veracidad de todo lo que cuenta Word Trade Center, pero no se puede tener durante casi dos horas a dos tipos enterrados bajo escombros, repitiendo sin cesar ""No te duermas"" mientras sus familiares se pasan el día comiendo, sin hacer el más mínimo comentario relevante, ni opinar sobre lo que está pasando, ni especular sobre la situación, como si tuvieran unas orejeras de burro, que les impidieran ver a su alrededor.Para colmo de la credibilidad, las víctimas y sus esposas, que como es lógico piensan los unos en las otras constantemente, y viceversa, comparten a la vez, los mismos recuerdos, con una fotografía bañada en una especie de iluminación blanquecina, digna del peor telefilm de un domingo por la tarde.Pero por si no hubiera suficiente con la monotonía, la película incluye también algunos momentos bochornosos y ridículos, que incluso llegaron a provocar risas en la sala, lo cual teniendo en cuenta el tema que se estaba tratando, resulta lamentable llevarlo al extremo de parodia absurda al que lo conduce Oliver Stone.La primera escena para olvidar, es cuando aparece Jesucristo con una botella de agua, entre luces de colores, al más puro estilo Super Star, que para colmo, se repite dos veces, por si alguien no se había avergonzado todavía. Seguramente, en la situación que estaba, el policía vio a Cristo, y lo que hiciera falta, pero ¿Era necesario mostrarlo así? O mejor dicho ¿Era necesario mostrarlo?Al parecer sí, porque lo que queda más claro conforme va avanzando el film, es que Dios está con los americanos, en todo momento, manifestándose incluso a través de un ex marine, que escucha su llamada en una iglesia, bajo una inmensa cruz (después de ver a Bush por la tele) y corre hacia la peluquería, para raparse la cabeza, que seguro que le resulta de gran utilidad para un rescate.Este personaje lamentable, resulta el héroe de World Trade Center, ya que es el que consigue encontrar a los policías (gracias al aviso de Dios), saltándose todos las recomendaciones de los equipos de rescate. Para que quede clara su postura, en su primera aparición en pantalla lo vemos proclamando ""Señores, estamos en guerra"" (o algo parecido) y en la última hablando por un móvil (suponemos que con otros marines guiados también por Dios) para vengar lo sucedido.¿Era necesario meter a Dios en esto? Porque entiendo que se le nombre para las cuestiones de fe, que las hay en todo momento, ya que ante la desesperación rezan la mayoría de los personajes, pero ¿Para hablar de venganza? Me resulta bastante indignante, sobre todo teniendo en cuenta que Oliver Stone no se ha cansado de repetir que no se ha querido posicionar políticamente. ¡Menos mal! Porque si llega a posicionarse, hubiera salido Bush haciendo la barbacoa final, donde todos aparecen felices, y en la que Nicolas Cage suelta un discurso sobre los hombres malos, y los buenos, que sirve como guinda perfecta para tamaño despropósito.En los créditos finales, entre otras cosas aparece que el marine en cuestión se fue a la guerra de Irak (lo cual ya había quedado bastante claro), y finalmente dedica la película a todas las víctimas del atentando, pero en ese momento ya es demasiado tarde, porque la mayoría de la gente ha abandonado la sala, después de haber visto una típica americanada, que no hacía ninguna falta que se situara en los atentados del 11 septiembre.Cuando me enteré que se iba a hacer esta película tan pronto, no me pareció muy correcto, debido a la huella todavía latente que queda de lo que sucedió, y si algo se agradece a Stone, es no haber caído en el morbo, ni haber hurgado en las heridas, con imágenes escabrosas, o chocantes. Para eso ya tuvimos la realidad. Pero para hacer lo que ha hecho, tampoco me parece en absoluto, que haya valido la pena.","Es tal mi decepción y mi desconcierto tras ver anoche World Trade Center, de Oliver Stone, que no sé por donde empezar a narrar los múltiples motivos...",0,0,negativo
"Los verdaderos fans de Nirvana pueden estar contentos con esta película, pero no pasará lo mismo con los jóvenes poperos que únicamente se han comprado merchandising sobre Kurt Cobain. En una de sus canciones, el artista decía así: ""Estoy tan contento. He encontrado a mis amigos. Están en mi cabeza?"" y luego continuaba ""y no tengo miedo, enciendo mis velas, aturdido, porque he encontrado a Dios?"". Se ha hablado mucho de la nueva película de Gus Van Sant diciendo que no era un biopic al uso. Y es cierto, en cuanto a género, pero Last Days adapta perfectamente el espíritu de su famoso protagonista. Tenemos ante nosotros una pequeña biografía de los últimos días de un mito de la música. Aún así, no esperen encontrar canciones de Nirvana o una revisión de sus momentos gloriosos.Last Days es la interpretación que Van Sant ha hecho de lo que condujo al cantautor a suicidarse. Siguiendo la estructura narrativa que usó en Elephant, la historia propone al espectador mirarla de diferentes formas. Se explican una y otra vez los mismos hechos, que cambian dependiendo de como se miren. El centro de la historia es un joven llamado Blake, que emula a un Kurt Cobain que se pasa toda la película dando vueltas por jardines y bosques, o durmiendo en el primer sitio que encuentra mientras masculla algunas palabras ininteligibles. Su soledad y su dolor interior no se comprende a partir de lo que Blake nos pueda explicar o enseñar, ya que no es mucho, si no a través de los personajes secundarios y de su interrelación con el cantante. El ritmo general de la película es muy constante, y demasiado lento. La cantidad de información que nos aporta cada secuencia es mínima, y se hace un poco difícil seguir la propuesta. Es imposible simpatizar o odiar a una serie de personajes que no hacen nada. Gus Van Sant no ha innovado formalmente respeto a Elephant, y en Last Days no pasa de explicar algo que hubiera podido decir en un cortometraje. Y hubiera sido muy bueno, pero una hora y media viendo a Michael Pitt deambulando es demasiado tiempo como para no plantearte si te están tomando el pelo.","Last Days no pasa de explicar algo que hubiera podido decir en un cortometraje. Y hubiera sido muy bueno, pero una hora y media viendo a Michael Pitt deambulando es demasiado tiempo como para no plantearte si te están tomando el pelo.",1,0,negativo
"El mundo del DVD es un saco sin fondo para películas de esas que dudas que realmente la hayan grabado o que simplemente sean trozos de otras pegados con mayor o menos maestría. La obra de hoy es, sin lugar a duda, de esas. Por cierto, la carátula del DVD promete promete hasta que la mete . esto, que parece más que lo que es luego, que se me va la cabeza a otros derroteros.La película trata sobre un imperio imaginario que adora al toro. Como el pueblo se está convirtiendo en incrédulo, en vez de crear el fútbol para dominar a las fieras, hacen que su dios toro copule con su reina para así sacar a un semi dios tangible para la plebe. De estas les sale un minotauro con muy mala leche que se alimenta de sangre y demás vísceras. Así que lo encierran en un laberinto y le van echando vírgenes de tanto en cuanto para que se vaya desfogando el muchacho. Hasta que un mancebo decide salvar a su novia y se ofrece para ser sacrificado.Madre mía, que peliculón carne de video club (yo creo que salió directamente en formato DVD) que nos hemos tragado así a lo tonto. El comienzo es muy prometedor, con una historia muy interesante y una mujer en porretas. Pero según va avanzando la cosa pierde fuelle, desaparece la acción y sólo nos queda un deforme minotauro que va dando cornadas a todo el que pilla. El final es muy absurdo, pero deja la película un regusto simpático.Resumiendo, película con pocas pretensiones (supongo) de un minotauro alimentado de mancebas y mancebos virginales, de musculitos y bellezas tatuadas. Para un día tonto de esos que no sabes si cortarte las venas o dejártelas largas.Con este morlaco me gustaría ver a más de un torero.Besitos.","Película con pocas pretensiones (supongo) de un minotauro alimentado de mancebas y mancebos virginales, de musculitos y bellezas tatuadas. Para un día tonto de esos que no sabes si cortarte las venas o dejártelas largas.",1,0,negativo
"Helen Mirren estaba estupenda en el rol de la Reina de Inglaterra en The Queen y desafortunadamente aún no he visto Dreamgirls para poder valorar la aclamadísima actuación de Jennifer Hudson en su papel secundario. Ambas actrices se llevaron el Oscar como Mejor actriz y Mejor actriz secundaria respectivamente en la pasada ceremonia de los Oscar, y he de reconocer que la primera se lo mereció. Aún y así, si este premio se lo hubiera llevado Judi Dench por su interpretación en Diario de un escándalo me hubiera alegrado incluso más, pues lo que consigue con esta actuación no es nada más que alcanzar la maestría. Y lo mismo ocurre con Cate Blanchett, en una de las interpretaciones más soberbias de esta atractiva e increíble actriz.Patrick Marber es el escritor de esta película, el cual también fue nominado al Oscar por su más que correcto trabajo. Como digo, el guión de Diario de un escándalo es bueno, pero lo que resalta aquí son las interpretaciones de Dench y Blanchett, unas creaciones de talla magistral con sensibilidades humanas, y sobretodo, unas personalidades increíblemente perversas y bohemias, respectivamente. Sus miradas, sus diálogos, sus moementos cumbres (sobretodo el de Dench, en una actuación final realmente terrorífica). No es que el papel de Cate Blanchett esté peor dibujado o tratado, pero hay algo en el de Dench que me atrae mucho, y no sé si es esa soledad en que se mantiene y esa perversidad con que quiere atrapar las cosas. El de la australiana es un papel más normal, con sus tentaciones y relaciones prohibidas, y también, con sus dudas y temores. En definitiva, quizás la veterana ganadora de un Oscar por Shakespeare in love si esté aquí de verdadero Oscar, pero Blanchett (que lo ganó por interpretar a Hepburn en El aviador) consigue llegar, prácticamente a su altura, con unas exploraciones dramáticas extremadamente intensas (ver la discusion in extremis con su marido, un fenomenal Bill Nighy). Se me hace raro hablar al principio de una crítica sobre las interpretaciones, pero es que hay que reconocer que en esta película lo que verdaderamente destaca son ellas dos. Aunque evidentemente, en una película no sólo pueden estar bien las interpretaciones y lo demás ser pésimo. Aquí la dirección de Richard Eyre es más que correcta, el guión de Marber está muy bien estructurado y la música de Philip Glass es sencillamente conmovedora. Y tampoco olvidarse de la magnífica fotografía, llevada a cabo con elegancia y con unos tonos de colores muy ocres y a veces muy grises. La verdad es que todo en Diario de un escándalo funciona, no a la perfección, pero sí de manera adecuada, sin llegar a excederse en ningún momento y siempre resultando amena, y, como en toda película de caldiad, con momentos soberbios y otros que no tanto (el enfrentamiento de Blanchett contra los periodistas, un tanto forzado).Una película muy buena, con detalles bien pensados, una dirección correcta, un guión, no de Oscar, pero sí estupendamente elaborado, una ambientación creíble y agobiante en varios momentos y sobretodo, dos increíbles actrices que hacen las mejores interpretaciones de su carrera. Inolvidable en el sentido interpretativo.","Una película muy buena, con detalles bien pensados, una dirección correcta, un guión estupendamente elaborado y sobretodo, dos increíbles actrices que hacen las mejores interpretaciones de su carrera.",3,1,positivo
"Sin lugar a dudas estamos ante una de esas películas con actores de cierto renombre Costner, Hurt, Moore. que hará las delicias de los amantes del cine y que sin embargo y tras un comienzo prometedor se diluye al igual que un azucarillo en café caliente.No nos engañemos, estamos ante una cinta bien construida, bien rodada y que bebe de una diversidad tan grande de fuentes que sorprende al más pintado, lástima que esa diversidad le haga a la cinta un flaco favor, puesto que, si bien el inicio es prometedor, al final se queda en una cinta risible, en algunos momentos comicamente estúpida y donde, a pesar de intentar darle al guión no 1, sino 2 vueltas de guión, hace aguas siempre y en todo momento.Es curioso como al principio de la cinta el villano es héroe, y la heroína villana y se intentan cambiar tantas veces los roles que a uno no le queda más que poner cara de primo y asentir, una y otra vez a tan magno y a la vez bochornoso espectáculo cuasi-circense (más difícil todavía).La dirección de Bruce A. Evans, respetado guionista (""Cuenta conmigo"", ""Starman"" y ""La isla de las cabezas cortadas"".), que aqui debuta en labores de dirección parece más bien uno de esos trabajos ""de encargo"" donde el director no es más que un mero testaferro u hombre de paja, que aguanta estóicamente el chaparrón, colocando tanto a Costner como a Demi Moore, en los mejores momentos en pantalla y, aguantando el tirón de lo que se avecina, en este guión que también es fruto de Evans y que se queda a ""medio pistón"" esperando ser aquello que tuvo que ser y no fue.Destacar además de a los ya citados a 2 televisivas, Danielle Panabaker (como hija del protagonista a la que ahora mismo vemos en la serie ""Shark"" como hija de James Woods) y a la mítica CSI de Las vegas Marg Helgenberger.Resumiendo y siendo concisos, un Quiero y no puedo cinematográfico que llega a España con 5 meses de retraso (en USA su estreno fue en Julio).",Un quiero y no puedo cinematográfico que llega a España con 5 meses de retraso.,1,0,negativo
"No cabe duda de que el género de terror es uno de los más castigados en los tiempos que corren. Cada año tenemos la desgracia de tener que aguantar productos de lo más chusquero que beben en exceso de obras superiores, sin poseer interés alguno para el ávido espectador. Y ese sería el caso de la cinta en cuestión, pues no solo no aporta nada nuevo al género sino que encima en ningún momento el espectador puede llegar a empatizar con los protagonistas, importándole un verdadero pimiento verde lo que les pase o deje de pasar, y eso tiene delito.Dejando constancia de las pocas luces de un guión lleno de situaciones manidas, la relación entre los protagonistas: Luke Wilson y Kate Beckinsale, está cogida con alfileres y en definitiva muy mal construida. Ya desde esos minutos iniciales que parecen estar ahí para presentarnos su situación personal y amorosa -tópico entre tópicos dentro del (mal) thriller actual- y durante el resto del metraje, tanto el personaje de Luke Wilson como el de Beckinsale son puros estereotipos de los subproductos a los que nos tiene acostumbrados la incansable y de dudosa calidad Screen Gems, filial de Sony Pictures.A parte de la mala construcción de los personajes, la tensión y los enemigos (que más que inquietar, llegan a hastiar al espectador sediento de algo decente), la dirección del húngaro Antal, deja ciertamente que desear. No solo no hay ni una sola cosa original o digna de mención en su discurso, sino que encima la cinta cuenta con uno de los finales más precipitados, inverosímiles y a la postre cutres que un humilde servidor haya podido sufrir en una sala de cine.Siguiendo dandole caña a Antal, desde aquí creemos ""Habitación sin salida (Vacancy)"" podría haber sido una cinta estimable si hubiera tenido un ápice de riesgo y más gore polvoriento (veríamos a ver si Rob Zombie fuera el director!) y parte de culpa la tenemos en la realización del hermano de Puskás. Estamos de acuerdo de que este proyecto era un encargo destinado a taquilla con poco que negociar, pero eso no significa que no se pueda sacar un poquillo de petroleo al asunto. Y es que la cinta comete algunas de las cosas que más odio y no perdono: El abuso de los primeros planos, jugar con el espectador, pretender crear tensión de forma tan vulgar y fácil, la inverosimilitud y la previsibilidad.No obstante, la cinta se presenta entretenida y amena, pero demasiado previsible y facilona. El enemigo(s) se descubre enseguida, es poco atractivo para los amantes del género y todavía nos preguntamos porque tardan tanto en actuar (bueno, claro, que sino la película duraría 30 minutos). Todo es muy poco realista y pobre pero encima y para colmo no es una cinta simpática. Lo que podría haber sido una cinta interesante alrededor del fenómeno snuff y de las posibilidades que da una habitación de un motel aislado, la solución de escape vía el dialogo entre ellos o mediante la visualización continuada de las cintas en busca de pruebas o métodos y un enemigo hostil acechando los alrededores, finalmente se queda en una cinta muy convencional, más cerca del estilo de films como ""Nunca juegues con extraños"" (John Dahl, 2001) que de otras más interesantes (que no buenas) como ""Tesis"" de nuestro Alejandrito.La fotografía de la cinta a cargo del polaco Sekula nos presenta ambientes lúgubres con una iluminación ciertamente mejorable, nada que ver con el trabajo de otros primeros operadores como Darius Khondji, o Harris Savides, que parecen moverse con mejor soltura y precisión en ambientes sórdidos y oscuros. En cuanto al score de Paul Haslinger, muy típico y poco talentoso.La película debería haberse decantado por el thriller psicológico más que por el juego del gato y el ratón. He ahí su gran fallo, su estereotipado planteamiento, nudo y desenlace, buscando una sorpresa y un susto que nunca llegan pues los mecanismos para lograrlos son puro efectismo barato.Otra pieza más del género para descartar de nuestra colección de joyitas de suspense-terror. Pero bueno amigos, no os preocupéis, pues siempre nos quedaran las maravillosas cintas clásicas, las de la Hammer u obras contemporáneas de cineastas del calibre de Fincher, Shyamalan o el por algunos infravalorado Rob Zombie. Ojalá la proporción de calidad del cine de género actual fuera al revés: de cada diez films, ocho destacables. Pero todos sabemos que eso, tristemente, hoy en día es toda una utopía.","La cinta, aunque entretenida, comete algunos errores imperdonables: El abuso de los primeros planos, jugar con el espectador, pretender crear tensión de forma tan vulgar y efectista, la inverosimilitud y la previsibilidad.",1,0,negativo
"En cualquier sitio en el que leas sobre ""Thumbsucker"" te dirán lo mismo: ""trata sobre un chico que, a los 17 años, todavía se chupa el dedo"". Y sí, es cierto, pero, evidentemente, eso es sólo el comienzo. ""Thumbsucker"" es una de esas películas norteamericanas, en la línea de ""Tú, yo y todos los demás"", que cuentan las tragedias de la cotidianeidad a través de personajes que resultan únicos dentro de su normalidad. ""Comedia dramática"", lo llaman algunos.En cualquier caso, el primer trabajo como director de largometrajes de Mike Mills parte de la fijación por chuparse el dedo del personaje principal para acabar abarcando cuestiones como las relaciones familiares o la insatisfacción vital. Y es entretenido, y resulta enternecedor en algunos momentos, pero no acaba de cuajar del todo. La película está basada en una novela de Walter Kirn que yo no conozco. No sé cómo será el libro, pero su adaptación tiene un problema fundamental: el guión profundiza en aspectos que luego abandona completamente, como el tratamiento del protagonista ante su problema. Sin entrar a valorar la crítica que la película parece querer hacer sobre los fármacos de uso psiquiátrico, que no comparto, resulta que el director convierte el tema de la medicación y las drogas en un eje fundamental, para luego irse olvidando de él como si tal cosa. No me quedó muy claro por qué algo que parece ser tan importante en un momento deja de serlo quince minutos más tarde. Por otra parte, las interpretaciones de los actores son buenas, aunque desaprovechadas en algunos casos y, personalmente, creo que se podría haber sacado mucho más partido al papel de Keanu Reeves. Vamos, que ""Thumbsucker"" tiene su gracia, pero me esperaba más. La verdad, prefiero que sea Todd Solondz el que me cuente los dramas de las familias felices.","Es entretenida, y resulta enternecedor en algunos momentos, pero no acaba de cuajar del todo",1,0,negativo
"Muy interesante y necesario film de denuncia, sobre la cruenta ""guerra"" que enfrentó a hutus y Tutsis en Ruanda, Africa, en el año 1994.Allí murieron casi un millón de personas, en su inmensa mayoría Tutsis, a manos de los machetes de los hutus. La gravedad del asunto fue que ninguna nación del mundo civilizado se hizo cargo de la protección de los civiles inocentes, dejándoles a su suerte.Este film denuncia estos hechos de forma honesta y entretenida, con rigor histórico y una forma de narrar utilizando el suspense, con una tensión muy conseguida y unas interpretaciones encomiables.Merece la pena ver al gran Don Cheadle en su dificilísimo papel.Una buena película que quizás en manos de otro director algo más experimentado habría estado mejor, pero que resulta necesaria para que los países occidentales tomemos conciencia y no volvamos a dar la espalda a millones de personas inocentes.En resumen, una película sensacional que no deja indiferente y con una de las mejores interpretaciones del año, Don Cheadle.",Una película sensacional que no deja indiferente y con una de las mejores interpretaciones del año.,3,1,positivo
"Hay películas que quieren hacer justicia a un hecho real y dedican su guión y su empeño en volcarse con ello.En el caso que nos ocupa es el Apartheid y todas las matanzas y barbaridades cometidas.Lo que desconocía, y me imagino que así sería porque así lo relata la película, es que cuando acabó todo aquello se ofrecía amnistía a aquellos asesinos y torturadores que confesaran su crimen ante sus víctimas (o los que le sobrevivieran). Una actitud hoy por hoy bastante impensable pero basada en una actitud de perdón y obtención de la paz. Y una idea a transmitir muy interesante. Pero la película no ayuda en absoluto.El director y la guionista hacen de esta película un producto de vergüenza ajena. Existen dos conceptos a distinguir a la hora de llevar un hecho real a la pantalla. El hecho puede ser real, pero puede quedar muy poco verosímil.Y éste es un perfecto ejemplo (ejemplo: secuencia del niño mudo ante el asesino de sus padres). Precisamente porque trata un tema político lo orienta de esa forma y escoge a dos protagonistas como bastiones de la moral, la decencia y la justicia: dos periodistas (lamentablemente muy de moda hoy por hoy). Uno, Samuel L. Jackson, (afro)americano, racista y periodista del Washington Post que lo pasa fatal en USA y la otra Juliette Binoche, nativa pero blanca, poeta pero activista e idealista hasta la médula. Ambos se erigen como los protagonistas preocupados por hacer justicia cubriendo ""periodísticamente"" los juicios al resto del mundo.Eso si, tanto Jackson como Binoche y Brendan Gleeson están muy bien, pero de nada sirve si la historia no les avala. Producto ideológico y panfletario para regocijo de aquellos que no sientan vergüenza ajena.",Producto ideológico y panfletario para regocijo de aquellos que no sientan vergüenza ajena.,1,0,negativo
"Maravillosa, fabulosa, fantástica e impresionante. Pero también violenta, cruel, desgarradora y triste. Desde luego no es un cuento para niños, sino un cuento para adultos tan fuertes como sensibles. Se nos narra la llegada de una niña y su madre a una casa rural, ocupada por el ejército franquista de la postguerra española con el propósito de dar caza y exterminar a los maquis de la zona. La madre, embarazada, y la niña llegan a la casa para estar cerca del padrastro de la niña (esposo de la madre y capitán de la tropa instalada en la casa) en el momento del nacimiento de su hijo. Mientras tanto asistimos a un cuento fantástico que habita en la imaginación de la niña, cuyo propósito es evadirse del horrible mundo exterior donde la guerra y la muerte campan a sus anchas, pero que en ciertos momentos se aparece incluso más terrorífico que la realidad misma.Ariadna Gil es la madre y la niña está interpretada por Ivana Baquero. Ambas están bien en la película, pero quisiera destacar la actuación de Maribel Verdú, como la ama de llaves de la casa, y de Alex Angulo, como el médico de la zona. Mención aparte necesita Sergi López, cuya composición del capitán Vidal crea un monstruo mil veces más terrorífico que cualquiera de los que puedan habitar en la imaginación de la niña, y que merece nominaciones y premios varios en todos los festivales, Goyas, Oscars y Arieles varios a los que opte esta película.No hace falta decir que la película es, además, impecable técnica y artísticamente hablando: la música, la fotografía, el diseño del mundo fantástico, el guión, el ritmo? todos merecen estas cinco estrellas que coronan a un director, Guillermo del Toro, quien ya apuntaba buenas maneras y que ahora se ha ganado la mención de maestro, que es quien hace obras maestras.","Maravillosa, fabulosa, fantástica e impresionante. Pero también violenta, cruel, desgarradora y triste.",4,1,positivo
